feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,is_fraud,time_step
0.3203689934566514,-0.5202414485688103,0.22686212475835685,-1.9347806289563922,-1.947446954664989,-2.05139301897922,0.2623667594379626,-0.9009241616564804,-1.49845543252943,-2.2948915203453852,0,0
0.17120286708707466,-1.3283280263729196,-0.46453441517194005,-0.586278713013388,-1.2613965185972218,-3.2520637987362515,1.1536065291268298,-2.241960524520061,0.616119621069798,-1.5385421828138783,0,1
-1.5034442120338487,2.957689265789362,-1.134412345708438,1.3517972260469444,0.3880648282424688,1.9243402175356163,-1.2601890470789323,-0.47220755218240335,0.03998873988941162,-1.7611442599977036,0,2
-1.6808568761697167,1.315570610885924,-1.0844414964985643,0.9272923016065264,-1.6360481473585438,-0.6971793138806437,-1.8595594971475555,-0.9844153970014017,1.3937481428301708,0.36816305357970647,0,3
0.2588578721114281,1.3320509847000954,-0.3657719532469226,-2.923181171157485,-2.7688845800143698,-0.35331135620848475,0.37582966966212084,0.3661005106477604,1.6825503567215,-3.280432141481305,0,4
4.1385669383264725,-4.925034034375841,-1.4094757326521232,-1.681170828167104,-2.0586939257215002,-3.969844911340289,2.6946327839373545,-1.1291012581519648,-0.46833482831429896,-1.4142484010386134,0,5
-2.0655993421331913,2.8833372303288898,0.8431567936913317,-0.5947670900755233,4.777316517428334,5.093874455524343,-2.768094175954462,2.4166977739033,-0.2734029293837405,-1.2559389207736222,0,6
-0.7654814133080899,-1.0666089323976338,-0.7991079199485193,-0.32849502713625367,0.596378402555606,-0.9145728753283788,-2.0856961537381773,-0.2853393456504843,-0.1049210228707536,0.5571571954008248,0,7
-0.9871758151523528,2.0726278495187485,0.2672727966906679,-0.5858190894071913,1.5958381503035821,2.443673733818076,0.0203157683624704,1.2590395110921873,-1.686897916101835,-0.6528868670855701,0,8
0.5960643586242889,-3.475611304462017,0.45209095084758033,-2.26522995531629,-0.703151720765278,-4.104021501820189,-0.14280561900047528,-1.4382074474767341,1.5330224349999317,-0.7563818432020344,0,9
-0.014594295240385136,0.3067485989707873,-1.5417932890329025,-0.5097817750747309,-3.0642985650708146,-1.9599730084384333,0.8037423572703142,-1.016076741233548,-1.4846953283626063,-0.5554282308164307,0,10
-2.24725840840166,3.910847463693903,1.3832979816457112,-0.49695111540143555,-0.6183210966831726,1.5460568411167062,-1.070390709709056,-0.2637518703368803,0.014902661608675141,-2.8920876582856483,0,11
-0.8720408284922829,1.841379803835947,0.9561289996471322,-1.00719945684631,-1.5602765178867006,-0.4266240553678038,-0.12897469005891915,-0.939447474361455,0.12106575853199321,-3.0282066590510284,0,12
-3.3042748383553375,4.929642799049358,0.011428517037114058,2.638765231063477,-0.32587067650624557,-0.015123465462223984,2.868801110671604,-3.034212134379244,-0.665195074093322,-1.7116684402671178,1,13
0.8070244307912342,-1.9214182038548666,0.8422142928151847,-1.6885716870646257,-0.6948527448551638,-2.2185055228272303,0.18375069787843712,-0.7553916343128694,-0.4587137946703289,-1.3663541607320422,0,14
0.12472094463688843,0.14926393482295663,0.9999929103674325,1.373527033941072,-1.1940515050897853,-1.5223359673370274,1.4986469565979643,-1.9259343899065775,0.5757648471031994,-0.6695533768269181,0,15
-3.0429128049733216,3.123791296443199,-1.304695640097626,0.26902919112474866,3.357281829270942,-0.2872108830563589,3.924091213033705,-2.7901021829267942,-1.6174747683952915,-3.3682749432895207,0,16
